area,station,component,dateTime,value
Oslo,Skøyen,PM2.5,2022-03-22T00:00:00+01:00,27.1033403935
Oslo,Skøyen,PM2.5,2022-03-23T00:00:00+01:00,15.9372944444
Oslo,Skøyen,PM2.5,2022-03-24T00:00:00+01:00,21.480922338
Oslo,Skøyen,PM2.5,2022-03-25T00:00:00+01:00,12.0715081019
Oslo,Skøyen,PM2.5,2022-03-26T00:00:00+01:00,5.3574662037
Oslo,Skøyen,PM2.5,2022-03-27T00:00:00+01:00,6.3621108589
Oslo,Skøyen,PM2.5,2022-03-28T00:00:00+01:00,6.2981695602
Oslo,Skøyen,PM2.5,2022-03-29T00:00:00+01:00,7.8705145833
Oslo,Skøyen,PM2.5,2022-03-30T00:00:00+01:00,6.5834478009
Oslo,Skøyen,PM2.5,2022-03-31T00:00:00+01:00,6.3729119213
Oslo,Skøyen,PM2.5,2022-04-01T00:00:00+01:00,7.582587037
Oslo,Skøyen,PM2.5,2022-04-02T00:00:00+01:00,6.1268325232
Oslo,Skøyen,PM2.5,2022-04-03T00:00:00+01:00,5.1409155695
Oslo,Skøyen,PM2.5,2022-04-04T00:00:00+01:00,1.7051806713
Oslo,Skøyen,PM2.5,2022-04-05T00:00:00+01:00,4.9761275463
Oslo,Skøyen,PM2.5,2022-04-06T00:00:00+01:00,6.9611583333
Oslo,Skøyen,PM2.5,2022-04-07T00:00:00+01:00,3.8579185185
Oslo,Skøyen,PM2.5,2022-04-08T00:00:00+01:00,3.3016076389
Oslo,Skøyen,PM2.5,2022-04-09T00:00:00+01:00,2.0308
Oslo,Skøyen,PM2.5,2022-04-10T00:00:00+01:00,1.3630253285
Oslo,Skøyen,PM2.5,2022-04-11T00:00:00+01:00,3.3007923611
Oslo,Skøyen,PM2.5,2022-04-12T00:00:00+01:00,4.498291088
Oslo,Skøyen,PM2.5,2022-04-13T00:00:00+01:00,3.717362037
Oslo,Skøyen,PM2.5,2022-04-14T00:00:00+01:00,3.1357553241
Oslo,Skøyen,PM2.5,2022-04-15T00:00:00+01:00,3.4712271991
Oslo,Skøyen,PM2.5,2022-04-16T00:00:00+01:00,4.2267633102
Oslo,Skøyen,PM2.5,2022-04-17T00:00:00+01:00,7.3836506215
Oslo,Skøyen,PM2.5,2022-04-18T00:00:00+01:00,8.2458414352
Oslo,Skøyen,PM2.5,2022-04-19T00:00:00+01:00,10.5680180556
Oslo,Skøyen,PM2.5,2022-04-20T00:00:00+01:00,7.9103869213
Oslo,Skøyen,PM2.5,2022-04-21T00:00:00+01:00,4.9477903935
Oslo,Skøyen,PM2.5,2022-04-22T00:00:00+01:00,4.8021854167
Oslo,Skøyen,PM2.5,2022-04-23T00:00:00+01:00,2.0680239583
Oslo,Skøyen,PM2.5,2022-04-24T00:00:00+01:00,2.8315130593
Oslo,Skøyen,PM2.5,2022-04-25T00:00:00+01:00,5.0332436343
Oslo,Skøyen,PM2.5,2022-04-26T00:00:00+01:00,6.8586322917
Oslo,Skøyen,PM2.5,2022-04-27T00:00:00+01:00,3.8248469907
Oslo,Skøyen,PM2.5,2022-04-28T00:00:00+01:00,5.336234375
Oslo,Skøyen,PM2.5,2022-04-29T00:00:00+01:00,3.4765949074
Oslo,Skøyen,PM2.5,2022-04-30T00:00:00+01:00,2.4224046296
Oslo,Skøyen,PM2.5,2022-05-01T00:00:00+01:00,2.7778498207
Oslo,Skøyen,PM2.5,2022-05-02T00:00:00+01:00,3.6661059028
Oslo,Skøyen,PM2.5,2022-05-03T00:00:00+01:00,2.6338607639
Oslo,Skøyen,PM2.5,2022-05-04T00:00:00+01:00,3.7634232639
Oslo,Skøyen,PM2.5,2022-05-05T00:00:00+01:00,4.1667960648
Oslo,Skøyen,PM2.5,2022-05-06T00:00:00+01:00,6.4917820602
Oslo,Skøyen,PM2.5,2022-05-07T00:00:00+01:00,2.2884815972
Oslo,Skøyen,PM2.5,2022-05-08T00:00:00+01:00,2.5044731482
Oslo,Skøyen,PM2.5,2022-05-09T00:00:00+01:00,4.9731777778
Oslo,Skøyen,PM2.5,2022-05-10T00:00:00+01:00,8.1737476852
Oslo,Skøyen,PM2.5,2022-05-11T00:00:00+01:00,5.2905997685
Oslo,Skøyen,PM2.5,2022-05-12T00:00:00+01:00,2.0973027778
Oslo,Skøyen,PM2.5,2022-05-13T00:00:00+01:00,3.7419287037
Oslo,Skøyen,PM2.5,2022-05-14T00:00:00+01:00,1.3473853009
Oslo,Skøyen,PM2.5,2022-05-15T00:00:00+01:00,2.1997724995
Oslo,Skøyen,PM2.5,2022-05-16T00:00:00+01:00,2.843391088
Oslo,Skøyen,PM2.5,2022-05-17T00:00:00+01:00,3.8947030093
Oslo,Skøyen,PM2.5,2022-05-18T00:00:00+01:00,5.353990625
Oslo,Skøyen,PM2.5,2022-05-19T00:00:00+01:00,9.691274537
Oslo,Skøyen,PM2.5,2022-05-20T00:00:00+01:00,9.1952555556
Oslo,Skøyen,PM2.5,2022-05-21T00:00:00+01:00,3.1719689815
Oslo,Skøyen,PM2.5,2022-05-22T00:00:00+01:00,3.9597299421
Oslo,Skøyen,PM2.5,2022-05-23T00:00:00+01:00,5.0256509259
Oslo,Skøyen,PM2.5,2022-05-24T00:00:00+01:00,4.9658630787
Oslo,Skøyen,PM2.5,2022-05-25T00:00:00+01:00,4.0766597222
Oslo,Skøyen,PM2.5,2022-05-26T00:00:00+01:00,1.5795555556
Oslo,Skøyen,PM2.5,2022-05-27T00:00:00+01:00,1.5544153935
Oslo,Skøyen,PM2.5,2022-05-28T00:00:00+01:00,1.1514907407
Oslo,Skøyen,PM2.5,2022-05-29T00:00:00+01:00,1.1605415148
Oslo,Skøyen,PM2.5,2022-05-30T00:00:00+01:00,3.1233846618
Oslo,Skøyen,PM2.5,2022-05-31T00:00:00+01:00,2.9521541667
Oslo,Skøyen,PM2.5,2022-06-01T00:00:00+01:00,4.0771913194
Oslo,Skøyen,PM2.5,2022-06-02T00:00:00+01:00,4.6059496528
Oslo,Skøyen,PM2.5,2022-06-03T00:00:00+01:00,4.1399351852
Oslo,Skøyen,PM2.5,2022-06-04T00:00:00+01:00,4.2950881944
Oslo,Skøyen,PM2.5,2022-06-05T00:00:00+01:00,3.1665023148
Oslo,Skøyen,PM2.5,2022-06-06T00:00:00+01:00,4.1854329861
Oslo,Skøyen,PM2.5,2022-06-07T00:00:00+01:00,6.9386158565
Oslo,Skøyen,PM2.5,2022-06-08T00:00:00+01:00,3.9511966435
Oslo,Skøyen,PM2.5,2022-06-09T00:00:00+01:00,6.2576758102
Oslo,Skøyen,PM2.5,2022-06-10T00:00:00+01:00,6.6981672454
Oslo,Skøyen,PM2.5,2022-06-11T00:00:00+01:00,7.6491829861
Oslo,Skøyen,PM2.5,2022-06-12T00:00:00+01:00,5.0001946409
Oslo,Skøyen,PM2.5,2022-06-13T00:00:00+01:00,1.9009960648
Oslo,Skøyen,PM2.5,2022-06-14T00:00:00+01:00,1.7499309028
Oslo,Skøyen,PM2.5,2022-06-15T00:00:00+01:00,2.6931775463
Oslo,Skøyen,PM2.5,2022-06-16T00:00:00+01:00,4.4397165509
Oslo,Skøyen,PM2.5,2022-06-17T00:00:00+01:00,3.4344256944
Oslo,Skøyen,PM2.5,2022-06-18T00:00:00+01:00,5.2153619213
Oslo,Skøyen,PM2.5,2022-06-19T00:00:00+01:00,2.3525680208
Oslo,Skøyen,PM2.5,2022-06-20T00:00:00+01:00,3.5105644676
Oslo,Skøyen,PM2.5,2022-06-21T00:00:00+01:00,3.0330684028
Oslo,Skøyen,PM2.5,2022-06-22T00:00:00+01:00,2.8059834491
Oslo,Skøyen,PM2.5,2022-06-23T00:00:00+01:00,5.7565188657
Oslo,Skøyen,PM2.5,2022-06-24T00:00:00+01:00,6.2088195602
Oslo,Skøyen,PM2.5,2022-06-25T00:00:00+01:00,9.1624039352
Oslo,Skøyen,PM2.5,2022-06-26T00:00:00+01:00,12.978812118
Oslo,Skøyen,PM2.5,2022-06-27T00:00:00+01:00,12.3701092593
Oslo,Skøyen,PM2.5,2022-06-28T00:00:00+01:00,5.9315173611
Oslo,Skøyen,PM2.5,2022-06-29T00:00:00+01:00,4.7566585648
Oslo,Skøyen,PM2.5,2022-06-30T00:00:00+01:00,4.7510791667
Oslo,Skøyen,PM2.5,2022-07-01T00:00:00+01:00,9.6841364583
Oslo,Skøyen,PM2.5,2022-07-02T00:00:00+01:00,3.9859122685
Oslo,Skøyen,PM2.5,2022-07-03T00:00:00+01:00,3.6624107726
Oslo,Skøyen,PM2.5,2022-07-04T00:00:00+01:00,3.215528588
Oslo,Skøyen,PM2.5,2022-07-05T00:00:00+01:00,1.1868543982
Oslo,Skøyen,PM2.5,2022-07-08T00:00:00+01:00,1.2565958333
Oslo,Skøyen,PM2.5,2022-07-09T00:00:00+01:00,0.7382958333
Oslo,Skøyen,PM2.5,2022-07-10T00:00:00+01:00,0.6995583333
Oslo,Skøyen,PM2.5,2022-07-11T00:00:00+01:00,1.6668083333
Oslo,Skøyen,PM2.5,2022-07-12T00:00:00+01:00,4.1592458333
Oslo,Skøyen,PM2.5,2022-07-13T00:00:00+01:00,4.9919083333
Oslo,Skøyen,PM2.5,2022-07-14T00:00:00+01:00,0.6064208333
Oslo,Skøyen,PM2.5,2022-07-15T00:00:00+01:00,1.4759378472
Oslo,Skøyen,PM2.5,2022-07-16T00:00:00+01:00,1.1083978009
Oslo,Skøyen,PM2.5,2022-07-17T00:00:00+01:00,1.3453668727
Oslo,Skøyen,PM2.5,2022-07-18T00:00:00+01:00,4.6934217593
Oslo,Skøyen,PM2.5,2022-07-19T00:00:00+01:00,4.326221412
Oslo,Skøyen,PM2.5,2022-07-20T00:00:00+01:00,9.3881175926
Oslo,Skøyen,PM2.5,2022-07-21T00:00:00+01:00,15.8915331018
Oslo,Skøyen,PM2.5,2022-07-22T00:00:00+01:00,4.6681835648
Oslo,Skøyen,PM2.5,2022-07-23T00:00:00+01:00,2.520725
Oslo,Skøyen,PM2.5,2022-07-24T00:00:00+01:00,3.9697024399
Oslo,Skøyen,PM2.5,2022-07-25T00:00:00+01:00,7.1212704861
Oslo,Skøyen,PM2.5,2022-07-26T00:00:00+01:00,2.1684853009
Oslo,Skøyen,PM2.5,2022-07-27T00:00:00+01:00,0.6866708333
Oslo,Skøyen,PM2.5,2022-07-28T00:00:00+01:00,1.1522020833
Oslo,Skøyen,PM2.5,2022-07-29T00:00:00+01:00,2.1580693287
Oslo,Skøyen,PM2.5,2022-07-30T00:00:00+01:00,3.7436599537
Oslo,Skøyen,PM2.5,2022-07-31T00:00:00+01:00,5.352383722
Oslo,Skøyen,PM2.5,2022-08-01T00:00:00+01:00,2.4953428241
Oslo,Skøyen,PM2.5,2022-08-02T00:00:00+01:00,1.9106957176
Oslo,Skøyen,PM2.5,2022-08-03T00:00:00+01:00,4.7288385417
Oslo,Skøyen,PM2.5,2022-08-04T00:00:00+01:00,4.1802974537
Oslo,Skøyen,PM2.5,2022-08-05T00:00:00+01:00,1.8433489583
Oslo,Skøyen,PM2.5,2022-08-06T00:00:00+01:00,0.6432887732
Oslo,Skøyen,PM2.5,2022-08-07T00:00:00+01:00,1.3674301829
Oslo,Skøyen,PM2.5,2022-08-08T00:00:00+01:00,3.0217146991
Oslo,Skøyen,PM2.5,2022-08-09T00:00:00+01:00,3.9033291667
Oslo,Skøyen,PM2.5,2022-08-10T00:00:00+01:00,5.3230814815
Oslo,Skøyen,PM2.5,2022-08-11T00:00:00+01:00,5.9983151621
Oslo,Skøyen,PM2.5,2022-08-12T00:00:00+01:00,6.4286875
Oslo,Skøyen,PM2.5,2022-08-13T00:00:00+01:00,5.531315625
Oslo,Skøyen,PM2.5,2022-08-14T00:00:00+01:00,6.7415080189
Oslo,Skøyen,PM2.5,2022-08-15T00:00:00+01:00,10.949465625
Oslo,Skøyen,PM2.5,2022-08-16T00:00:00+01:00,11.2930533565
Oslo,Skøyen,PM2.5,2022-08-17T00:00:00+01:00,10.0105984954
Oslo,Skøyen,PM2.5,2022-08-18T00:00:00+01:00,4.2765682871
Oslo,Skøyen,PM2.5,2022-08-19T00:00:00+01:00,4.1176680555
Oslo,Skøyen,PM2.5,2022-08-20T00:00:00+01:00,3.1687739583
Oslo,Skøyen,PM2.5,2022-08-21T00:00:00+01:00,3.1292342405
Oslo,Skøyen,PM2.5,2022-08-22T00:00:00+01:00,1.9721043981
Oslo,Skøyen,PM2.5,2022-08-23T00:00:00+01:00,3.0439596065
Oslo,Skøyen,PM2.5,2022-08-24T00:00:00+01:00,4.9759702546
Oslo,Skøyen,PM2.5,2022-08-25T00:00:00+01:00,5.7885623843
Oslo,Skøyen,PM2.5,2022-08-26T00:00:00+01:00,4.8033960648
Oslo,Skøyen,PM2.5,2022-08-27T00:00:00+01:00,5.5675561343
Oslo,Skøyen,PM2.5,2022-08-28T00:00:00+01:00,2.9276543446
Oslo,Skøyen,PM2.5,2022-08-29T00:00:00+01:00,2.2467922454
Oslo,Skøyen,PM2.5,2022-08-30T00:00:00+01:00,1.6876326389
Oslo,Skøyen,PM2.5,2022-08-31T00:00:00+01:00,2.4416003472
Oslo,Skøyen,PM2.5,2022-09-01T00:00:00+01:00,3.012824537
Oslo,Skøyen,PM2.5,2022-09-02T00:00:00+01:00,2.6326155093
Oslo,Skøyen,PM2.5,2022-09-03T00:00:00+01:00,2.4814181713
Oslo,Skøyen,PM2.5,2022-09-04T00:00:00+01:00,3.0091464214
Oslo,Skøyen,PM2.5,2022-09-05T00:00:00+01:00,3.3120738426
Oslo,Skøyen,PM2.5,2022-09-06T00:00:00+01:00,4.1189825231
Oslo,Skøyen,PM2.5,2022-09-07T00:00:00+01:00,3.8969946759
Oslo,Skøyen,PM2.5,2022-09-08T00:00:00+01:00,2.1750865741
Oslo,Skøyen,PM2.5,2022-09-09T00:00:00+01:00,2.0502215278
Oslo,Skøyen,PM2.5,2022-09-10T00:00:00+01:00,4.9399935185
Oslo,Skøyen,PM2.5,2022-09-11T00:00:00+01:00,4.5627473072
Oslo,Skøyen,PM2.5,2022-09-12T00:00:00+01:00,5.1633733796
Oslo,Skøyen,PM2.5,2022-09-13T00:00:00+01:00,3.7935917824
Oslo,Skøyen,PM2.5,2022-09-14T00:00:00+01:00,2.3934385417
Oslo,Skøyen,PM2.5,2022-09-15T00:00:00+01:00,2.0562930555
Oslo,Skøyen,PM2.5,2022-09-16T00:00:00+01:00,0.7308133102
Oslo,Skøyen,PM2.5,2022-09-17T00:00:00+01:00,1.180275463
Oslo,Skøyen,PM2.5,2022-09-18T00:00:00+01:00,0.4706231314
Oslo,Skøyen,PM2.5,2022-09-19T00:00:00+01:00,1.1016200231
Oslo,Skøyen,PM2.5,2022-09-20T00:00:00+01:00,2.1384234954
Oslo,Skøyen,PM2.5,2022-09-22T00:00:00+01:00,4.5922842593
Oslo,Skøyen,PM2.5,2022-09-23T00:00:00+01:00,6.7537106481
Oslo,Skøyen,PM2.5,2022-09-24T00:00:00+01:00,3.779791088
Oslo,Skøyen,PM2.5,2022-09-25T00:00:00+01:00,1.8836113754
Oslo,Skøyen,PM2.5,2022-09-26T00:00:00+01:00,1.9644532407
Oslo,Skøyen,PM2.5,2022-09-27T00:00:00+01:00,2.4044511574
Oslo,Skøyen,PM2.5,2022-09-28T00:00:00+01:00,6.4380799769
Oslo,Skøyen,PM2.5,2022-09-29T00:00:00+01:00,4.1844959491
Oslo,Skøyen,PM2.5,2022-09-30T00:00:00+01:00,4.1352736111
Oslo,Skøyen,PM2.5,2022-10-01T00:00:00+01:00,8.2625193287
Oslo,Skøyen,PM2.5,2022-10-02T00:00:00+01:00,5.344337401
Oslo,Skøyen,PM2.5,2022-10-03T00:00:00+01:00,5.431249537
Oslo,Skøyen,PM2.5,2022-10-04T00:00:00+01:00,6.3469092593
Oslo,Skøyen,PM2.5,2022-10-05T00:00:00+01:00,3.6259297454
Oslo,Skøyen,PM2.5,2022-10-06T00:00:00+01:00,1.9251104167
Oslo,Skøyen,PM2.5,2022-10-07T00:00:00+01:00,5.7848983796
Oslo,Skøyen,PM2.5,2022-10-08T00:00:00+01:00,2.5382875
Oslo,Skøyen,PM2.5,2022-10-09T00:00:00+01:00,3.0446965699
Oslo,Skøyen,PM2.5,2022-10-10T00:00:00+01:00,8.23193125
Oslo,Skøyen,PM2.5,2022-10-11T00:00:00+01:00,4.0486774306
Oslo,Skøyen,PM2.5,2022-10-12T00:00:00+01:00,4.6164460648
Oslo,Skøyen,PM2.5,2022-10-13T00:00:00+01:00,6.7851841435
Oslo,Skøyen,PM2.5,2022-10-14T00:00:00+01:00,4.2580131944
Oslo,Skøyen,PM2.5,2022-10-15T00:00:00+01:00,3.4518423611
Oslo,Skøyen,PM2.5,2022-10-16T00:00:00+01:00,3.5201154123
Oslo,Skøyen,PM2.5,2022-10-17T00:00:00+01:00,4.3749716435
Oslo,Skøyen,PM2.5,2022-10-18T00:00:00+01:00,4.866952662
Oslo,Skøyen,PM2.5,2022-10-19T00:00:00+01:00,7.1907862269
Oslo,Skøyen,PM2.5,2022-10-20T00:00:00+01:00,6.8609261574
Oslo,Skøyen,PM2.5,2022-10-21T00:00:00+01:00,4.6589350694
Oslo,Skøyen,PM2.5,2022-10-22T00:00:00+01:00,12.2237538195
Oslo,Skøyen,PM2.5,2022-10-23T00:00:00+01:00,11.4590662037
Oslo,Skøyen,PM2.5,2022-10-24T00:00:00+01:00,1.6699841435
Oslo,Skøyen,PM2.5,2022-10-25T00:00:00+01:00,3.9912814815
Oslo,Skøyen,PM2.5,2022-10-26T00:00:00+01:00,7.035096875
Oslo,Skøyen,PM2.5,2022-10-27T00:00:00+01:00,9.5147986111
Oslo,Skøyen,PM2.5,2022-10-28T00:00:00+01:00,7.833853125
Oslo,Skøyen,PM2.5,2022-10-29T00:00:00+01:00,4.6861480324
Oslo,Skøyen,PM2.5,2022-10-30T00:00:00+01:00,11.84542652
Oslo,Skøyen,PM2.5,2022-10-31T00:00:00+01:00,12.9438587963
Oslo,Skøyen,PM2.5,2022-11-01T00:00:00+01:00,6.455265625
Oslo,Skøyen,PM2.5,2022-11-02T00:00:00+01:00,6.2244637731
Oslo,Skøyen,PM2.5,2022-11-03T00:00:00+01:00,6.8773641204
Oslo,Skøyen,PM2.5,2022-11-04T00:00:00+01:00,8.4226418981
Oslo,Skøyen,PM2.5,2022-11-05T00:00:00+01:00,8.6238016204
Oslo,Skøyen,PM2.5,2022-11-06T00:00:00+01:00,5.6372268385
Oslo,Skøyen,PM2.5,2022-11-07T00:00:00+01:00,4.4042040509
Oslo,Skøyen,PM2.5,2022-11-08T00:00:00+01:00,6.9674766204
Oslo,Skøyen,PM2.5,2022-11-09T00:00:00+01:00,8.4001185185
Oslo,Skøyen,PM2.5,2022-11-10T00:00:00+01:00,7.1336850694
Oslo,Skøyen,PM2.5,2022-11-11T00:00:00+01:00,5.7731528935
Oslo,Skøyen,PM2.5,2022-11-12T00:00:00+01:00,7.2092857639
Oslo,Skøyen,PM2.5,2022-11-13T00:00:00+01:00,9.3388811443
Oslo,Skøyen,PM2.5,2022-11-14T00:00:00+01:00,8.9795283565
Oslo,Skøyen,PM2.5,2022-11-15T00:00:00+01:00,2.1784037037
Oslo,Skøyen,PM2.5,2022-11-16T00:00:00+01:00,2.0167378472
Oslo,Skøyen,PM2.5,2022-11-17T00:00:00+01:00,1.9403939815
Oslo,Skøyen,PM2.5,2022-11-18T00:00:00+01:00,2.2351240741
Oslo,Skøyen,PM2.5,2022-11-19T00:00:00+01:00,1.8880943287
Oslo,Skøyen,PM2.5,2022-11-20T00:00:00+01:00,2.0042281872
Oslo,Skøyen,PM2.5,2022-11-21T00:00:00+01:00,4.8154076389
Oslo,Skøyen,PM2.5,2022-11-22T00:00:00+01:00,5.033356713
Oslo,Skøyen,PM2.5,2022-11-23T00:00:00+01:00,3.9135247685
Oslo,Skøyen,PM2.5,2022-11-24T00:00:00+01:00,5.2862462963
Oslo,Skøyen,PM2.5,2022-11-25T00:00:00+01:00,7.4904520833
Oslo,Skøyen,PM2.5,2022-11-26T00:00:00+01:00,4.6557444445
Oslo,Skøyen,PM2.5,2022-11-27T00:00:00+01:00,3.194870646
Oslo,Skøyen,PM2.5,2022-11-28T00:00:00+01:00,4.0675564815
Oslo,Skøyen,PM2.5,2022-11-29T00:00:00+01:00,4.3487583333
Oslo,Skøyen,PM2.5,2022-11-30T00:00:00+01:00,9.839708912
Oslo,Skøyen,PM2.5,2022-12-01T00:00:00+01:00,5.1408918982
Oslo,Skøyen,PM2.5,2022-12-02T00:00:00+01:00,5.0308619213
Oslo,Skøyen,PM2.5,2022-12-03T00:00:00+01:00,3.1215277778
Oslo,Skøyen,PM2.5,2022-12-04T00:00:00+01:00,3.8203059817
Oslo,Skøyen,PM2.5,2022-12-05T00:00:00+01:00,9.6941166667
Oslo,Skøyen,PM2.5,2022-12-06T00:00:00+01:00,29.1315681713
Oslo,Skøyen,PM2.5,2022-12-07T00:00:00+01:00,23.2399920139
Oslo,Skøyen,PM2.5,2022-12-08T00:00:00+01:00,11.2950641204
Oslo,Skøyen,PM2.5,2022-12-09T00:00:00+01:00,15.5719467593
Oslo,Skøyen,PM2.5,2022-12-10T00:00:00+01:00,18.6294334491
Oslo,Skøyen,PM2.5,2022-12-11T00:00:00+01:00,12.1123889511
Oslo,Skøyen,PM2.5,2022-12-12T00:00:00+01:00,11.4205780093
Oslo,Skøyen,PM2.5,2022-12-13T00:00:00+01:00,18.3382217593
Oslo,Skøyen,PM2.5,2022-12-14T00:00:00+01:00,34.3632581019
Oslo,Skøyen,PM2.5,2022-12-15T00:00:00+01:00,51.3931371528
Oslo,Skøyen,PM2.5,2022-12-16T00:00:00+01:00,50.4468381944
Oslo,Skøyen,PM2.5,2022-12-17T00:00:00+01:00,32.7534978009
Oslo,Skøyen,PM2.5,2022-12-18T00:00:00+01:00,39.0339065437
Oslo,Skøyen,PM2.5,2022-12-19T00:00:00+01:00,18.6605625
Oslo,Skøyen,PM2.5,2022-12-20T00:00:00+01:00,13.0089145833
Oslo,Skøyen,PM2.5,2022-12-21T00:00:00+01:00,10.3450924769
Oslo,Skøyen,PM2.5,2022-12-22T00:00:00+01:00,8.1972472222
Oslo,Skøyen,PM2.5,2022-12-23T00:00:00+01:00,14.9851760417
Oslo,Skøyen,PM2.5,2022-12-24T00:00:00+01:00,28.9664171296
Oslo,Skøyen,PM2.5,2022-12-25T00:00:00+01:00,12.7318773302
Oslo,Skøyen,PM2.5,2022-12-26T00:00:00+01:00,5.4450177083
Oslo,Skøyen,PM2.5,2022-12-27T00:00:00+01:00,8.8853304398
Oslo,Skøyen,PM2.5,2022-12-28T00:00:00+01:00,2.8764543982
Oslo,Skøyen,PM2.5,2022-12-29T00:00:00+01:00,5.7374184028
Oslo,Skøyen,PM2.5,2022-12-30T00:00:00+01:00,5.2875185185
Oslo,Skøyen,PM2.5,2022-12-31T00:00:00+01:00,11.3026678241
Oslo,Skøyen,PM2.5,2023-01-01T00:00:00+01:00,39.4889528547
Oslo,Skøyen,PM2.5,2023-01-02T00:00:00+01:00,16.1959586805
Oslo,Skøyen,PM2.5,2023-01-03T00:00:00+01:00,28.7612232639
Oslo,Skøyen,PM2.5,2023-01-04T00:00:00+01:00,4.3096983796
Oslo,Skøyen,PM2.5,2023-01-05T00:00:00+01:00,3.8587554398
Oslo,Skøyen,PM2.5,2023-01-06T00:00:00+01:00,4.419130787
Oslo,Skøyen,PM2.5,2023-01-07T00:00:00+01:00,7.2082184028
Oslo,Skøyen,PM2.5,2023-01-08T00:00:00+01:00,7.0905759252
Oslo,Skøyen,PM2.5,2023-01-09T00:00:00+01:00,5.440633912
Oslo,Skøyen,PM2.5,2023-01-10T00:00:00+01:00,5.169818287
Oslo,Skøyen,PM2.5,2023-01-11T00:00:00+01:00,5.7183512753
Oslo,Skøyen,PM2.5,2023-01-12T00:00:00+01:00,8.8307891204
Oslo,Skøyen,PM2.5,2023-01-13T00:00:00+01:00,6.6635181713
Oslo,Skøyen,PM2.5,2023-01-14T00:00:00+01:00,3.352300463
Oslo,Skøyen,PM2.5,2023-01-15T00:00:00+01:00,3.7999966783
Oslo,Skøyen,PM2.5,2023-01-16T00:00:00+01:00,5.0420332176
Oslo,Skøyen,PM2.5,2023-01-17T00:00:00+01:00,4.044190162
Oslo,Skøyen,PM2.5,2023-01-18T00:00:00+01:00,3.5262875
Oslo,Skøyen,PM2.5,2023-01-19T00:00:00+01:00,7.6549435185
Oslo,Skøyen,PM2.5,2023-01-20T00:00:00+01:00,12.4267143518
Oslo,Skøyen,PM2.5,2023-01-21T00:00:00+01:00,19.2254465278
Oslo,Skøyen,PM2.5,2023-01-22T00:00:00+01:00,19.2666283672
Oslo,Skøyen,PM2.5,2023-01-23T00:00:00+01:00,13.8342278935
Oslo,Skøyen,PM2.5,2023-01-24T00:00:00+01:00,19.238691088
Oslo,Skøyen,PM2.5,2023-01-25T00:00:00+01:00,20.6454516204
Oslo,Skøyen,PM2.5,2023-01-26T00:00:00+01:00,8.4436226852
Oslo,Skøyen,PM2.5,2023-01-27T00:00:00+01:00,16.3428085648
Oslo,Skøyen,PM2.5,2023-01-28T00:00:00+01:00,29.7385344907
Oslo,Skøyen,PM2.5,2023-01-29T00:00:00+01:00,8.0894029891
Oslo,Skøyen,PM2.5,2023-01-30T00:00:00+01:00,2.9469396991
Oslo,Skøyen,PM2.5,2023-01-31T00:00:00+01:00,7.0580321759
Oslo,Skøyen,PM2.5,2023-02-01T00:00:00+01:00,7.2337494213
Oslo,Skøyen,PM2.5,2023-02-02T00:00:00+01:00,14.1888353009
Oslo,Skøyen,PM2.5,2023-02-03T00:00:00+01:00,3.8726005787
Oslo,Skøyen,PM2.5,2023-02-04T00:00:00+01:00,5.5330952546
Oslo,Skøyen,PM2.5,2023-02-05T00:00:00+01:00,13.2570500033
Oslo,Skøyen,PM2.5,2023-02-06T00:00:00+01:00,16.0000534722
Oslo,Skøyen,PM2.5,2023-02-07T00:00:00+01:00,11.5282034722
Oslo,Skøyen,PM2.5,2023-02-08T00:00:00+01:00,9.0047571759
Oslo,Skøyen,PM2.5,2023-02-09T00:00:00+01:00,6.6733583333
Oslo,Skøyen,PM2.5,2023-02-10T00:00:00+01:00,8.8336952546
Oslo,Skøyen,PM2.5,2023-02-11T00:00:00+01:00,8.1137414352
Oslo,Skøyen,PM2.5,2023-02-12T00:00:00+01:00,20.0461208822
Oslo,Skøyen,PM2.5,2023-02-13T00:00:00+01:00,8.9043472222
Oslo,Skøyen,PM2.5,2023-02-14T00:00:00+01:00,11.1042378472
Oslo,Skøyen,PM2.5,2023-02-15T00:00:00+01:00,16.7260625
Oslo,Skøyen,PM2.5,2023-02-16T00:00:00+01:00,24.3042724537
Oslo,Skøyen,PM2.5,2023-02-17T00:00:00+01:00,4.92651875
Oslo,Skøyen,PM2.5,2023-02-18T00:00:00+01:00,1.8432395833
Oslo,Skøyen,PM2.5,2023-02-19T00:00:00+01:00,6.6309813657
Oslo,Skøyen,PM2.5,2023-02-20T00:00:00+01:00,4.9730863426
Oslo,Skøyen,PM2.5,2023-02-21T00:00:00+01:00,3.5265314815
Oslo,Skøyen,PM2.5,2023-02-22T00:00:00+01:00,4.3535804398
Oslo,Skøyen,PM2.5,2023-02-23T00:00:00+01:00,4.150022338
Oslo,Skøyen,PM2.5,2023-02-24T00:00:00+01:00,2.3646063657
Oslo,Skøyen,PM2.5,2023-02-25T00:00:00+01:00,1.7533734954
Oslo,Skøyen,PM2.5,2023-02-26T00:00:00+01:00,7.7868243998
Oslo,Skøyen,PM2.5,2023-02-27T00:00:00+01:00,9.35295625
Oslo,Skøyen,PM2.5,2023-02-28T00:00:00+01:00,8.3830366898
Oslo,Skøyen,PM2.5,2023-03-01T00:00:00+01:00,6.499140625
